CountyFIPS,Marc_CountyID1,FIPS,LocalityName,Population2024,OUD_Deaths2024,OUDCases2024,Labor_Fatal,Labor_OUD,Labor_Incarceration,Labor_Total,Labor_PerCapita,Health_ED,Health_Hosp,Health_AmbulanceNalax,Health_Indirect,Health_Total,Health_PerCapita,Crime_Total,Crime_PerCapita,ChildFamily_Assistance,ChildFamily_K12Ed,ChildFamily_Total,ChildFamily_PerCapita,Total_Total,Total_PerCapita,HouseholdSector_Total,FedGovtSector_Total,StateLocalSector_Total,MedianAgeYRs,MedianHHIncome,PovertyPct,SevereRentBurdenPct,Uninsured,Hlth_Dist_Name,Hlth_Region_Name,CooperCtrRegionName,CategoryName,CategoryDescription,Urban_Rural,Metro_NonMetro
51109,109,us-va-109,Louisa County,42109,4.08,564.72394319864,4112897.9814,2765183.7802,91840.9363,6969922.6979,165.521,117791.4278,864909.8287,61671.2369,2827025.8418,3871398.3352,91.9376,189463.1223,4.4993,1786895.4934,717335.9016,2504231.395,59.4702,13535015.5505,321.4281,6104779.2048,5269800.882,2160435.4636,44.8,86689,8.9,20.8,8.4,Blue Ridge,Northwestern,Central Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51640,640,us-va-640,Galax City,6739,0,57.5714942394374,0,156292.3262,244410.5195,400702.8457,59.4603,34471.7593,253116.5803,18048.1387,428572.0677,734208.5459,108.9492,909422.9872,134.9492,615313.5786,73129.7127,688443.2913,102.1581,2732777.6701,405.5168,524822.3116,1162365.6766,1045589.6819,42.9,38675,29,19.5,10.4,Mount Rogers,Southwestern,Southwest Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51620,620,us-va-620,Franklin City,8373,2.04,141.18098579966,2121324.4471,650058.9319,126664.9468,2898048.3258,346.1183,32483.2893,238515.7963,17007.0494,950572.3241,1238578.459,147.9253,277879.2461,33.1875,403993.7637,179333.9754,583327.7391,69.6677,4997833.7701,596.8988,2444553.8985,1733227.9961,820051.8756,38.3,63245,14.8,27.3,3.6,Western Tidewater,Eastern,Southside Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51025,25,us-va-025,Brunswick County,15750,3.06,211.77147869949,2049681.9363,567735.9184,33522.4805,2650940.3351,168.3137,41881.3966,307523.4947,21927.5509,1356620.3666,1727952.8088,109.7113,126308.7482,8.0196,351163.81,269000.9631,620164.7731,39.3755,5125366.6652,325.4201,2391950.2858,1898600.0898,834816.2896,44.7,53084,13,16,9.3,Southside,Central,Southside Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51051,51,us-va-051,Dickenson County,13411,7.14,564.72394319864,5868654.3806,1558937.2446,245080.0863,7672671.7115,572.1178,65439.6821,480505.4604,34261.7983,2936683.9915,3516890.9323,262.2393,896792.1124,66.8699,509653.6712,717335.9016,1226989.5728,91.4913,13313344.329,992.7182,6540899.268,4349520.8503,2422924.2107,46.1,47254,16.6,12.7,7.5,Cumberland Plateau,Southwestern,Southwest Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51105,105,us-va-105,Lee County,21780,3.06,423.54295739898,2399729.892,1062216.798,294781.8895,3756728.5796,172.4852,91615.555,672707.6445,47966.5176,2153373.0253,2965662.7424,136.1645,1187302.2333,54.5134,1395332.307,538001.9262,1933334.2332,88.7665,9843027.7885,451.9297,3570441.9158,3895852.1018,2376733.771,45.5,41827,28.5,24,12,Lenowisco,Southwestern,Southwest Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51595,595,us-va-595,Emporia City,5402,0,38.5223783322427,0,154945.7333,25147.4398,180093.1731,33.3382,23065.8274,169365.9822,12076.4145,286767.1849,491275.409,90.9432,63154.3741,11.6909,0,48932.7313,48932.7313,9.0583,783455.6876,145.0307,265480.6167,335031.758,182943.3129,36.6,51899,17,21.5,6.8,Crater,Central,Southside Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51005,5,us-va-005,Alleghany County,14632,1.02,211.77147869949,989019.7127,775363.0619,279270.2782,2043653.0529,139.6701,66051.6778,484999.1749,34582.2166,1174947.3777,1760580.447,120.324,770483.3642,52.6574,1280349.4666,269000.9631,1549350.4297,105.8878,6124067.2937,418.5393,1988349.9482,2631225.9261,1504491.4195,48.3,56188,9.1,14.8,8.6,Alleghany,Southwestern,Valley Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51049,49,us-va-049,Cumberland County,10062,1.02,70.5904928998301,808466.8553,255330.3658,18091.4547,1081888.6758,107.5222,10470.3491,76880.8737,5481.8877,416896.2353,509729.3458,50.6588,50523.4993,5.0212,242396.2582,89666.9877,332063.2459,33.0017,1974204.7668,196.204,923651.0734,739638.2,310915.4935,43.5,55325,9.1,16.8,6.1,Piedmont,Central,Southside Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51103,103,us-va-103,Lancaster County,11062,0,21.8582420144556,0,84549.2567,24183.648,108732.9047,9.8294,13087.9364,96101.0921,6852.3597,162716.4988,278757.887,25.1996,63154.3741,5.7091,251719.1912,27765.2505,279484.4417,25.2653,730129.6076,66.0034,157170.0415,394624.2329,178335.3332,58.2,69713,6.6,11.6,13.3,Three Rivers,Eastern,Eastern Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51580,580,us-va-580,Covington City,5663,2.04,141.18098579966,1488457.75,381907.7199,175890.6749,2046256.1448,361.3378,25563.8772,187708.4696,13384.301,880566.5576,1107223.2054,195.5188,656805.4908,115.9819,478577.2278,179333.9754,657911.2032,116.1772,4468196.0442,789.0157,1807013.3886,1598859.4705,1062323.1851,38,41944,24.6,22.7,12.3,Alleghany,Southwestern,Valley Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51099,99,us-va-099,King George County,28816,4.08,352.95246449915,6025326.4011,2639016.4331,373975.4655,9038318.2997,313.6562,41881.3966,307523.4947,21927.5509,1765444.0312,2136776.4733,74.1524,505234.9929,17.5331,854602.1925,448334.9385,1302937.131,45.2158,12983266.897,450.5576,7142883.168,4033537.6904,1806846.0385,38.3,116884,6.4,19.4,4.3,Rappahannock,Northwestern,Northern Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51530,530,us-va-530,Buena Vista City,6581,0,70.5904928998301,0,260845.213,87790.4958,348635.7088,52.9761,14999.3998,110136.4381,7853.1312,249612.5138,382601.4828,58.1373,239986.6216,36.4666,6215.2887,89666.9877,95882.2764,14.5696,1067106.0896,162.1495,364942.458,354787.5319,347376.0997,35.9,57833,17.1,19.2,5.9,Central Shenandoah,Northwestern,Valley Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51197,197,us-va-197,Wythe County,28100,4.08,635.31443609847,4061409.5239,2613825.2264,421850.8397,7097085.5901,252.5653,125644.1897,922570.484,65782.6527,3004333.6774,4118331.0037,146.5598,1035731.7354,36.8588,1358040.575,807002.8893,2165043.4643,77.0478,14416191.7936,513.0317,6294478.2688,5267378.7829,2854334.7418,46,57745,14.6,20.5,8.5,Mount Rogers,Southwestern,Southwest Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51195,195,us-va-195,Wise County,34973,5.1,564.72394319864,3938008.8542,1590902.0218,200788.7298,5729699.6059,163.8321,185703.8998,1363572.2997,97227.6965,3727222.1616,5373726.0575,153.6536,719959.8649,20.5862,1861478.9575,717335.9016,2578814.8591,73.7373,14402200.3874,411.8091,5632868.7978,5994839.1886,2774492.401,41.8,52943,16.6,15.2,10.6,Lenowisco,Southwestern,Southwest Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51193,193,us-va-193,Westmoreland County,19235,3.06,211.77147869949,2966176.479,822205.6567,87386.1771,3875768.3128,201.4956,34028.6347,249862.8394,17816.1351,1277171.6211,1578879.2303,82.0837,227355.7468,11.8199,770695.7954,269000.9631,1039696.7585,54.0523,6721700.0484,349.4515,3243574.2574,2434112.434,1044013.357,47.7,63398,14,19,12.6,Three Rivers,Eastern,Eastern Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51021,21,us-va-021,Bland County,6186,1.02,70.5904928998301,959916.4751,223798.6792,114965.2391,1298680.3934,209.9386,26175.8729,192202.1842,13704.7193,575793.7264,807876.5027,130.5976,366295.3699,59.2136,155382.2168,89666.9877,245049.2045,39.6135,2717901.4706,439.3633,1172846.2983,944013.3297,601041.8426,48.1,61216,14.5,0,8.9,Mount Rogers,Southwestern,Southwest Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51091,91,us-va-091,Highland County,2348,0,0,0,0,7628.2821,7628.2821,3.2488,0,0,0,0,0,0,25261.7496,10.7588,102552.2631,0,102552.2631,43.6764,135442.2948,57.6841,6790.4795,86992.1198,41659.6955,56.5,65625,14.1,5.4,6.4,Central Shenandoah,Northwestern,Valley Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51175,175,us-va-175,Southampton County,17941,1.02,141.18098579966,1031191.2112,603284.6712,42745.7864,1677221.6688,93.4854,69602.6148,511072.7219,36441.3559,1113014.182,1730130.8746,96.4345,101046.9986,5.6322,298333.8563,179333.9754,477667.8317,26.6244,3986067.3737,222.1764,1686357.9459,1624199.8538,675509.5741,47.3,70795,8,15.8,7.1,Western Tidewater,Eastern,Southside Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51173,173,us-va-173,Smyth County,29137,2.04,423.54295739898,1924050.1001,1525040.4458,490758.2841,3939848.8299,135.2181,112556.2533,826469.3919,58930.293,2152130.8623,3150086.8005,108.1129,1376765.3556,47.2514,1740280.8283,538001.9262,2278282.7546,78.1921,10744983.7406,368.7745,3761049.9169,4345872.2115,2638061.6123,46.4,49883,17.8,15.5,8.6,Mount Rogers,Southwestern,Southwest Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51083,83,us-va-083,Halifax County,33448,2.04,282.36197159932,1993191.743,1067189.4896,217395.4297,3277776.6623,97.9962,75910.0313,557386.3341,39743.686,1585651.8696,2258691.9209,67.5285,581020.2418,17.3709,714758.1974,358667.9508,1073426.1482,32.0924,7190914.9732,214.9879,3007538.8339,2718418.3642,1464957.7751,46.5,52013,15.8,22.4,9.6,Southside,Central,Southside Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51171,171,us-va-171,Shenandoah County,45441,8.16,705.9049289983,8260121.6011,3300650.1138,456042.2943,12016814.0091,264.4487,88997.9677,653487.4261,46596.0457,3583853.8928,4372935.3323,96.2333,985208.2361,21.681,2172243.3911,896669.877,3068913.2681,67.5362,20443870.8457,449.8992,9925717.1953,7143493.2244,3374660.4259,42.9,67191,10.7,15.2,11.4,Lord Fairfax,Northwestern,Valley Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51037,37,us-va-037,Charlotte County,11258,1.02,211.77147869949,939639.8302,788505.1202,186231.9901,1914376.9406,170.0459,36646.222,269083.0578,19186.607,877443.5672,1202359.4541,106.8004,505234.9929,44.8779,382240.2534,269000.9631,651241.2165,57.847,4273212.6041,379.5712,1731260.609,1534007.6459,1007944.3491,44.5,58000,19.6,25.1,10.3,Piedmont,Central,Southside Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51081,81,us-va-081,Greensville County,11150,3.06,282.36197159932,2521610.4263,777123.8234,41297.3807,3340031.6304,299.5544,47609.0293,349579.9151,24926.3276,1512427.6335,1934542.9054,173.5016,151570.4979,13.5938,320087.3666,358667.9508,678755.3175,60.8749,6104900.3512,547.5247,2947588.0939,2161331.5508,995980.7065,39.8,54668,14.5,22.7,8,Crater,Central,Southside Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51167,167,us-va-167,Russell County,25420,4.08,494.13345029881,3557214.9339,1458062.5974,295174.7108,5310452.2421,208.9084,75910.0313,557386.3341,39743.686,2305440.1087,2978480.16,117.1707,1010469.9858,39.751,2271688.0099,627668.9139,2899356.9238,114.0581,12198759.3118,479.8882,4694797.6589,4918190.2871,2585771.3657,46.7,50012,17.9,15.2,7.3,Cumberland Plateau,Southwestern,Southwest Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51163,163,us-va-163,Rockbridge County,22368,2.04,282.36197159932,1721332.6876,1018719.3688,369929.9165,3109981.9729,139.0371,50981.0932,374340.0467,26691.8156,1333438.3308,1785451.2864,79.8217,1035731.7354,46.3042,1330071.776,358667.9508,1688739.7268,75.498,7619904.7215,340.661,2777405.4849,2982518.653,1859980.5835,49.8,65469,7.6,12.1,8,Central Shenandoah,Northwestern,Valley Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51077,77,us-va-077,Grayson County,15265,1.02,141.18098579966,799591.2259,404633.0113,200692.1439,1404916.3812,92.0351,78084.494,573352.8116,40882.1543,1198827.8963,1891147.3562,123.8878,707328.9901,46.3367,814202.8161,179333.9754,993536.7915,65.0859,4996929.519,327.3455,1557269.6902,2170797.952,1268861.8768,48.4,47730,17.2,20.5,10.4,Mount Rogers,Southwestern,Southwest Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51159,159,us-va-159,Richmond County,9215,1.02,70.5904928998301,1222335.9799,321354.8912,11384.814,1555075.6852,168.7548,15705.5237,115321.3105,8222.8316,469862.0657,609111.7315,66.1,25261.7496,2.7414,189566.3045,89666.9877,279233.2922,30.302,2468682.4585,267.8983,1291953.276,853862.2938,322866.8888,43.8,66304,9,16.8,8.3,Three Rivers,Eastern,Eastern Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51017,17,us-va-017,Bath County,4071,0,0,0,0,53409.8934,53409.8934,13.1196,0,0,0,0,0,0,151570.4979,37.2318,152274.5725,0,152274.5725,37.4047,357254.9637,87.7561,44885.2654,159229.5056,153140.1927,50.9,56184,18.7,13.2,3.5,Central Shenandoah,Northwestern,Valley Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51035,35,us-va-035,Carroll County,29242,2.04,423.54295739898,1856820.8857,1538403.6187,227091.0805,3622315.5849,123.8737,83762.7931,615046.9893,43855.1018,1860818.7952,2603483.6795,89.0323,631543.7411,21.5971,1218196.5798,538001.9262,1756198.5061,60.0574,8613541.5115,294.5606,3353688.3307,3422151.5548,1837701.626,49.4,54484,13.3,15.6,14,Mount Rogers,Southwestern,Southwest Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51147,147,us-va-147,Prince Edward County,22276,1.02,70.5904928998301,856473.7123,229885.3202,105875.5349,1192234.5673,53.521,54969.333,403624.5867,28779.9105,867105.7935,1354479.6238,60.8044,328402.7454,14.7424,553160.6919,89666.9877,642827.6796,28.8574,3517944.6161,157.9253,1243115.7786,1533679.1765,741149.6611,32.6,56315,19.3,23,8.4,Piedmont,Central,Southside Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51001,1,us-va-001,Accomack County,33411,1.02,141.18098579966,903401.7635,520483.4192,119856.4144,1543741.5971,46.2046,57586.9203,422844.8051,30150.3825,991447.7987,1502029.9066,44.9561,328402.7454,9.8292,612205.9343,179333.9754,791539.9097,23.691,4165714.1587,124.6809,1537712.2472,1754969.094,873032.8176,47.6,58993,12.7,16.7,18.3,Eastern Shore,Eastern,Eastern Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51033,33,us-va-033,Caroline County,33477,2.04,211.77147869949,2295894.8362,1210977.095,300313.596,3807185.5272,113.7254,47116.5711,345963.9315,24668.4948,1196480.7125,1614229.7099,48.2191,530496.7425,15.8466,1168474.2705,269000.9631,1437475.2336,42.9392,7389387.2132,220.7303,3216177.6434,2807035.8541,1366173.7157,38.9,87407,9.9,16.4,9.4,Rappahannock,Northwestern,Central Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51141,141,us-va-141,Patrick County,17308,1.02,141.18098579966,847426.4547,464577.2696,197505.9706,1509509.6949,87.2146,39263.8093,288303.2762,20557.079,806067.3924,1154191.5569,66.6854,606281.9915,35.029,708542.9087,179333.9754,887876.8841,51.2986,4157860.1273,240.2276,1429860.4178,1678409.0466,1049590.6629,51.8,53038,14.2,16,9.3,West Piedmont,Southwestern,Southside Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51139,139,us-va-139,Page County,23686,1.02,141.18098579966,908060.243,551732.2538,728107.787,2187900.2838,92.371,47116.5711,345963.9315,24668.4948,885516.138,1303265.1353,55.0226,1882000.3485,79.4562,867032.7698,179333.9754,1046366.7452,44.1766,6419532.5129,271.0265,2010217.8375,2268982.4936,2140332.1818,45.4,57037,12.5,20.3,12.4,Lord Fairfax,Northwestern,Valley Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51135,135,us-va-135,Nottoway County,15632,1.02,70.5904928998301,1050168.3855,259389.9725,41352.9715,1350911.3296,86.4196,57586.9203,422844.8051,30150.3825,893588.7087,1404170.8166,89.8267,113677.8734,7.2721,531407.1815,89666.9877,621074.1692,39.7309,3489834.1888,223.2494,1363189.5708,1540459.0899,586185.528,41.5,63261,19.5,16.5,15,Piedmont,Central,Southside Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
51133,133,us-va-133,Northumberland County,12397,0,70.5904928998301,0,171818.6214,15217.7787,187036.4001,15.0872,23558.2856,172981.9657,12334.2474,336205.3267,545079.8254,43.9687,63154.3741,5.0943,320087.3666,89666.9877,409754.3543,33.0527,1205024.9539,97.2029,286035.7018,625174.4632,293814.7889,59.5,66480,12.5,18.2,13.3,Three Rivers,Eastern,Eastern Region,Rural (Noncore),Rural (Counties not within micropolitan statistical areas),Rural,Nonmetropolitan
